"exposure_cluster_id","canonical_exposure_id","original_exposure_id","candidate_id","vehicle_id","exposure_name_ja","exposure_name_en","asset_class","risk_cluster","proxy_group_id","direct_or_proxy","proxy_role","vehicle_type","symbol","exchange_or_venue","broker","broker_contract_id","hard_gate_status","evidence_confidence","evidence_ids","vehicle_difference_notes","p06_tracking_notes","created_at","updated_at"
"CLU-EXP-EQ-DE-DAX","EXP-EQ-DE-DAX","EXP-EQ-DE-DAX","CAN-EXP-EQ-DE-DAX-FUTURE-STANDARD-EUREX-FDAX-IBSJ","VEH-FUTURE-STANDARD-EUREX-FDAX","ドイツDAX","DAX","equity_index","global_equity_europe","PG-EQ-EUROPE","direct_listed_derivative","same_underlying_vehicle_variant","future_standard","FDAX","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-DE-DAX","EXP-EQ-DE-DAX","EXP-EQ-DE-DAX","CAN-EXP-EQ-DE-DAX-FUTURE-MINI-EUREX-FDXM-IBSJ","VEH-FUTURE-MINI-EUREX-FDXM","ドイツDAX","DAX","equity_index","global_equity_europe","PG-EQ-EUROPE","direct_listed_derivative","same_underlying_vehicle_variant","future_mini","FDXM","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Mini contract; lower capital requirement expected; multiplier must be verified in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-GLOBAL-MSCIWORLD","EXP-EQ-GLOBAL-MSCIWORLD","EXP-EQ-GLOBAL-MSCIWORLD","CAN-EXP-EQ-GLOBAL-MSCIWORLD-FUTURE-STANDARD-EUREX-FMWO-IBSJ","VEH-FUTURE-STANDARD-EUREX-FMWO","MSCI世界株","MSCI World","equity_index","global_equity_world","PG-EQ-GLOBAL-REGIONAL","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FMWO","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-MSCIJAPAN","EXP-EQ-JP-MSCIJAPAN","EXP-EQ-JP-MSCIJAPAN","CAN-EXP-EQ-JP-MSCIJAPAN-FUTURE-STANDARD-EUREX-FMJP-IBSJ","VEH-FUTURE-STANDARD-EUREX-FMJP","MSCI日本","MSCI Japan","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FMJP","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-KR-MSCIKOREA","EXP-EQ-KR-MSCIKOREA","EXP-EQ-KR-MSCIKOREA","CAN-EXP-EQ-KR-MSCIKOREA-FUTURE-STANDARD-EUREX-FMKR-IBSJ","VEH-FUTURE-STANDARD-EUREX-FMKR","MSCI韓国","MSCI Korea","equity_index","global_equity_asia","PG-EQ-GLOBAL-REGIONAL","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FMKR","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-DE-SCHATZ","EXP-RATES-DE-SCHATZ","EXP-RATES-DE-SCHATZ","CAN-EXP-RATES-DE-SCHATZ-FUTURE-STANDARD-EUREX-FGBS-IBSJ","VEH-FUTURE-STANDARD-EUREX-FGBS","独2年債","Euro Schatz","rates","rates_dm_eu","PG-RATES-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FGBS","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-DE-BOBL","EXP-RATES-DE-BOBL","EXP-RATES-DE-BOBL","CAN-EXP-RATES-DE-BOBL-FUTURE-STANDARD-EUREX-FGBM-IBSJ","VEH-FUTURE-STANDARD-EUREX-FGBM","独5年債","Euro Bobl","rates","rates_dm_eu","PG-RATES-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FGBM","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-DE-BUND","EXP-RATES-DE-BUND","EXP-RATES-DE-BUND","CAN-EXP-RATES-DE-BUND-FUTURE-STANDARD-EUREX-FGBL-IBSJ","VEH-FUTURE-STANDARD-EUREX-FGBL","独10年債","Euro Bund","rates","rates_dm_eu","PG-RATES-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FGBL","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-DE-BUXL","EXP-RATES-DE-BUXL","EXP-RATES-DE-BUXL","CAN-EXP-RATES-DE-BUXL-FUTURE-STANDARD-EUREX-FGBX-IBSJ","VEH-FUTURE-STANDARD-EUREX-FGBX","独超長期債","Euro Buxl","rates","rates_dm_eu","PG-RATES-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FGBX","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-IT-BTP","EXP-RATES-IT-BTP","EXP-RATES-IT-BTP","CAN-EXP-RATES-IT-BTP-FUTURE-STANDARD-EUREX-FBTP-IBSJ","VEH-FUTURE-STANDARD-EUREX-FBTP","イタリア国債","BTP Bond","rates","rates_dm_eu_peripheral","PG-RATES-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FBTP","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-RATES-FR-OAT","EXP-RATES-FR-OAT","EXP-RATES-FR-OAT","CAN-EXP-RATES-FR-OAT-FUTURE-STANDARD-EUREX-FOAT-IBSJ","VEH-FUTURE-STANDARD-EUREX-FOAT","フランス国債","Euro OAT","rates","rates_dm_eu","PG-RATES-US","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FOAT","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-VOL-EU-VSTOXX","EXP-VOL-EU-VSTOXX","EXP-VOL-EU-VSTOXX","CAN-EXP-VOL-EU-VSTOXX-FUTURE-STANDARD-EUREX-FVS-IBSJ","VEH-FUTURE-STANDARD-EUREX-FVS","欧州株式ボラティリティ","VSTOXX","volatility","vol_equity","PG-VOLATILITY","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","FVS","EUREX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0020","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-CN-FTSEA50","EXP-EQ-CN-FTSEA50","EXP-EQ-CN-FTSEA50","CAN-EXP-EQ-CN-FTSEA50-FUTURE-STANDARD-SGX-CN-IBSJ","VEH-FUTURE-STANDARD-SGX-CN","FTSE中国A50","FTSE China A50","equity_index","global_equity_china","PG-EQ-CHINA","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","CN","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-JP-NIKKEI225-SGX","EXP-EQ-JP-NIKKEI225-SGX","EXP-EQ-JP-NIKKEI225-SGX","CAN-EXP-EQ-JP-NIKKEI225-SGX-FUTURE-STANDARD-SGX-NK-IBSJ","VEH-FUTURE-STANDARD-SGX-NK","日経225SGX","Nikkei 225 Index","equity_index","global_equity_japan","PG-EQ-JAPAN","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","NK","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-TW-FTSETAIWAN","EXP-EQ-TW-FTSETAIWAN","EXP-EQ-TW-FTSETAIWAN","CAN-EXP-EQ-TW-FTSETAIWAN-FUTURE-STANDARD-SGX-TW-IBSJ","VEH-FUTURE-STANDARD-SGX-TW","FTSE台湾","FTSE Taiwan Index","equity_index","global_equity_asia","PG-EQ-GLOBAL-REGIONAL","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","TW","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-SG-MSCISINGAPORE","EXP-EQ-SG-MSCISINGAPORE","EXP-EQ-SG-MSCISINGAPORE","CAN-EXP-EQ-SG-MSCISINGAPORE-FUTURE-STANDARD-SGX-SG-IBSJ","VEH-FUTURE-STANDARD-SGX-SG","MSCIシンガポール","MSCI Singapore Index","equity_index","global_equity_asia","PG-EQ-GLOBAL-REGIONAL","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","SG","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-EQ-CN-FTSECHINAH50","EXP-EQ-CN-FTSECHINAH50","EXP-EQ-CN-FTSECHINAH50","CAN-EXP-EQ-CN-FTSECHINAH50-FUTURE-STANDARD-SGX-CH-IBSJ","VEH-FUTURE-STANDARD-SGX-CH","FTSE中国H50","FTSE China H50","equity_index","global_equity_china","PG-EQ-CHINA","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","CH","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-G10-AUDJPY-SGX","EXP-FX-G10-AUDJPY-SGX","EXP-FX-G10-AUDJPY-SGX","CAN-EXP-FX-G10-AUDJPY-SGX-FUTURE-STANDARD-SGX-AUDJPY-IBSJ","VEH-FUTURE-STANDARD-SGX-AUDJPY","豪ドル円","AUD/JPY","fx","fx_g10","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","AUDJPY","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-G10-AUDUSD-SGX","EXP-FX-G10-AUDUSD-SGX","EXP-FX-G10-AUDUSD-SGX","CAN-EXP-FX-G10-AUDUSD-SGX-FUTURE-STANDARD-SGX-AUDUSD-IBSJ","VEH-FUTURE-STANDARD-SGX-AUDUSD","豪ドル米ドル","AUD/USD","fx","fx_g10","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","AUDUSD","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-EM-BRLUSD-SGX","EXP-FX-EM-BRLUSD-SGX","EXP-FX-EM-BRLUSD-SGX","CAN-EXP-FX-EM-BRLUSD-SGX-FUTURE-STANDARD-SGX-BRLUSD-IBSJ","VEH-FUTURE-STANDARD-SGX-BRLUSD","ブラジルレアル米ドル","BRL/USD","fx","fx_em","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","BRLUSD","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-EM-CNYUSD-SGX","EXP-FX-EM-CNYUSD-SGX","EXP-FX-EM-CNYUSD-SGX","CAN-EXP-FX-EM-CNYUSD-SGX-FUTURE-STANDARD-SGX-CNYUSD-IBSJ","VEH-FUTURE-STANDARD-SGX-CNYUSD","人民元米ドル","CNY/USD","fx","fx_em","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","CNYUSD","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-EM-INRUSD-SGX","EXP-FX-EM-INRUSD-SGX","EXP-FX-EM-INRUSD-SGX","CAN-EXP-FX-EM-INRUSD-SGX-FUTURE-STANDARD-SGX-INRUSD-IBSJ","VEH-FUTURE-STANDARD-SGX-INRUSD","インドルピー米ドル","INR/USD","fx","fx_em","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","INRUSD","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-EM-KRWUSD-SGX","EXP-FX-EM-KRWUSD-SGX","EXP-FX-EM-KRWUSD-SGX","CAN-EXP-FX-EM-KRWUSD-SGX-FUTURE-STANDARD-SGX-KRWUSD-IBSJ","VEH-FUTURE-STANDARD-SGX-KRWUSD","韓国ウォン米ドル","KRW/USD","fx","fx_em","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","KRWUSD","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
"CLU-EXP-FX-G10-USDJPY-SGX","EXP-FX-G10-USDJPY-SGX","EXP-FX-G10-USDJPY-SGX","CAN-EXP-FX-G10-USDJPY-SGX-FUTURE-STANDARD-SGX-USDJPY-IBSJ","VEH-FUTURE-STANDARD-SGX-USDJPY","米ドル円","USD/JPY","fx","fx_g10","PG-FX-CURRENCY-FUTURES","direct_listed_derivative","same_risk_cluster_distinct_underlying","future_standard","USDJPY","SGX","Interactive Brokers Securities Japan Inc.","","pending_evidence","B","EVD-P04-0001;EVD-P04-0002;EVD-P04-0003;EVD-P04-0004;EVD-P04-0005;EVD-P04-0006;EVD-P04-0007;EVD-P04-0008;EVD-P04-0009;EVD-P04-0010;EVD-P04-0011;EVD-P04-0012;EVD-P04-0013;EVD-P04-0015;EVD-P04-0018","Standard futures contract; capital fit depends on multiplier and margin in P06. Delivery/settlement risk unknown. Contract multiplier pending. Initial margin pending. Realtime data availability pending.","Use candidate_id as immutable key. P06 must verify multiplier, tick, margin, minimum quantity, data, and symbol-level Japan eligibility before pass.","2026-08-02T15:14:39.3532820+09:00","2026-08-02T15:14:39.3532820+09:00"
